"Campaign name","Ad Set Name",Ads,"Ad name",Objective,Day,Gender,Age,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (USD)",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Landing page views","Content views","Website content views","Checkouts Initiated","Website checkouts initiated","Adds of payment info","Website adds of payment info","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)",Purchases,"Website purchases",Objective,"Reporting starts","Reporting ends"
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",5,121,1.09917355,0.304,1.52,133,11.42857143,5,0.304,3.7593985,5,3.7593985,0.304,3,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,74,1.13513514,0.39,0.78,84,9.28571429,2,0.39,2.38095238,2,2.38095238,0.39,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",5,290,1.07586207,0.562,2.81,312,9.00641026,5,0.562,1.6025641,7,2.24358974,0.40142857,3,1,1,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1.66666667,,0.07,5,14,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.04,3,13.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.05,6,8.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,28,1.10714286,,0.26,31,8.38709677,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,75,1.06666667,0.87,0.87,80,10.875,1,0.87,1.25,3,3.75,0.29,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,16,1.0625,,0.29,17,17.05882353,,,,1,5.88235294,0.29,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,152,1.04605263,0.515,2.06,159,12.95597484,4,0.515,2.51572327,4,2.51572327,0.515,4,2,2,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",8,359,1.05571031,0.67,5.36,379,14.14248021,8,0.67,2.11081794,12,3.16622691,0.44666667,9,3,3,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.03,6,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.07,4,17.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,44,1.02272727,,0.46,45,10.22222222,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",13,346,1.05202312,0.48153846,6.26,364,17.1978022,13,0.48153846,3.57142857,16,4.3956044,0.39125,13,2,2,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,20,1,,0.09,20,4.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,114,1.03508772,1.69,1.69,118,14.3220339,1,1.69,0.84745763,2,1.69491525,0.845,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view",,,11,1.09090909,,0.03,12,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,42,1.11904762,0.14,0.14,47,2.9787234,1,0.14,2.12765957,1,2.12765957,0.14,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,2,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0,4,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,8,1,,0.02,8,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.02,4,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,29,1,0.265,0.53,29,18.27586207,2,0.265,6.89655172,3,10.34482759,0.17666667,2,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,female,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,15,1,0.16,0.32,15,21.33333333,2,0.16,13.33333333,2,13.33333333,0.16,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,29,1,,0.35,29,12.06896552,,,,1,3.44827586,0.35,1,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-29,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,61,1.09836066,0.26,0.78,67,11.64179104,3,0.26,4.47761194,4,5.97014925,0.195,2,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-29,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-29,2024-11-29
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.03,2,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,11,1,,0.01,11,0.90909091,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view",,,30,1,,0.32,30,10.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1.33333333,,0.01,4,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.01,5,2,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWMultipleframes,JPWMultipleframes,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,23,1.04347826,0.28,0.28,24,11.66666667,1,0.28,4.16666667,2,8.33333333,0.14,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,52,1,0.72,0.72,52,13.84615385,1,0.72,1.92307692,1,1.92307692,0.72,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,5,1.2,,0.05,6,8.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.05,10,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,23,1,,0.37,23,16.08695652,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,13,1.07692308,0.18,0.18,14,12.85714286,1,0.18,7.14285714,1,7.14285714,0.18,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPoliWomanBack_PQ_V1,JPWPoliWomanBack_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,103,1,0.4125,1.65,103,16.01941748,4,0.4125,3.88349515,6,5.82524272,0.275,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,12,1,,0.1,12,8.33333333,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.04,6,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,85,1.07058824,0.3825,1.53,91,16.81318681,4,0.3825,4.3956044,5,5.49450549,0.306,5,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersAClosetoFar,BanersAClosetoFar,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,25,1,0.27,0.27,25,10.8,1,0.27,4,1,4,0.27,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",6,197,1.02538071,0.59166667,3.55,202,17.57425743,6,0.59166667,2.97029703,8,3.96039604,0.44375,4,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,6,1,,0.01,6,1.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,20,1.05,0.26,0.26,21,12.38095238,1,0.26,4.76190476,1,4.76190476,0.26,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,unknown,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.07,5,14,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,7,1.42857143,,0.15,10,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.13,7,18.57142857,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,31,1.03225806,,0.48,32,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.07,4,17.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,44,1,0.385,0.77,44,17.5,2,0.385,4.54545455,3,6.81818182,0.25666667,2,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,18,1,,0.1,18,5.55555556,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,7,1,0.15,0.15,7,21.42857143,1,0.15,14.28571429,1,14.28571429,0.15,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,9,1.11111111,,0.18,10,18,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,24,1.04166667,0.35,0.35,25,14,1,0.35,4,1,4,0.35,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitOpinion_PQ_V1,AmitOpinion_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,5,1,0.05,0.05,5,10,1,0.05,20,1,20,0.05,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
